{ id: 2, name: 'Warrior Armor', type: 2, rarity: 2, colour: 'grey', colour2: 'green', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/606669444428857354/606669561831620614/20190802_030412.jpg', url_f: 'https://cdn.discordapp.com/attachments/606669444428857354/608539285154693143/Warrior_Armor.png' },
{ id: 206, name: 'Heavy Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 207, name: 'The Bridge Keeper\'s Chop Chop', type: 10, rarity: undefined, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 208, name: 'Stone Gauntlets', type: 5, rarity: 2, colour: 'green', colour2: '', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604393548464521217/606878015649087507/stone-gauntlets_1.PNG', url_f: '' },
{ id: 209, name: 'Withering Sash', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 214, name: 'BOX-ing Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 215, name: 'Wolfskin Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 216, name: 'Leather Shoulderpads', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 218, name: 'Ninja Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 220, name: 'Wolfskin Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 221, name: 'Blue Eye Leather Robe', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 222, name: 'Sturdy Leather Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 223, name: 'Azure Vestment', type: 2, rarity: 2, colour: 'blue', colour2: 'yellow', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604206915551100930/607350217855074314/Screenshot_97.png', url_f: '' },
{ id: 224, name: 'Leaf Tunic', type: 2, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 225, name: 'Crimson Outfit', type: 2, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 226, name: 'Apprentice\'s Tunic', type: 2, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 227, name: 'Boreal Robe', type: 2, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 228, name: 'Minstrel\'s Coat', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 229, name: 'Dricken Feathered Robe', type: 2, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 230, name: 'Elite Dragon Blade', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 231, name: 'Legion', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 232, name: 'Dried Slime', type: 9, rarity: undefined, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 234, name: 'Old Quiver', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 235, name: 'Back Cape Scarf', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 236, name: 'Tester\'s Cloth', type: 2, rarity: 4, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 237, name: 'Llussion Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 238, name: 'Red Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 239, name: 'Moderator\'s Cloth', type: 2, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 240, name: 'Traveler\'s Pack', type: 8, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 241, name: 'Serpent Fighter Plate', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 242, name: 'Serpent Fighter Scales', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 243, name: 'Serpent Fighter Grips', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 244, name: 'Serpent Fighter Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 245, name: 'Faith\'s Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 246, name: 'Faith\'s Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 247, name: 'Faith\'s Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 249, name: 'Alpha Knight Helm II', type: 9, rarity: 3, colour: 'grey', colour2: 'yellow', availability: 'unavailable', url_m: 'https://cdn.discordapp.com/attachments/607056691044810768/607989856416694273/20190805_114829.jpg', url_f: 'https://cdn.discordapp.com/attachments/607056691044810768/608779682514468880/ak_1_2_helm.png' },
{ id: 250, name: 'Alpha Knight Shoulderplates II', type: 7, rarity: 3, colour: 'grey', colour2: 'yellow', availability: 'unavailable', url_m: 'https://cdn.discordapp.com/attachments/607056735844302863/607990050608775173/20190805_114848.jpg', url_f: 'https://cdn.discordapp.com/attachments/607056735844302863/608780079027322885/ak_1_2_shoulders.png' },
{ id: 251, name: 'Alpha Knight Belt II', type: 3, rarity: 3, colour: 'blue', colour2: 'yellow', availability: 'unavailable', url_m: 'https://cdn.discordapp.com/attachments/604208729067487232/607990226442256392/20190805_114901.jpg', url_f: 'https://cdn.discordapp.com/attachments/604208729067487232/608781005620248597/ak_1_2_belt.png' },
{ id: 252, name: 'Alpha Knight Boots II', type: 6, rarity: 3, colour: 'grey', colour2: 'yellow', availability: 'unavailable', url_m: 'https://cdn.discordapp.com/attachments/607056825246023692/607990152337555456/20190805_115013.jpg', url_f: 'https://cdn.discordapp.com/attachments/607056825246023692/608781807126708310/ak_1_2_boots.png' },
{ id: 253, name: 'Alpha Knight Gloves II', type: 5, rarity: 3, colour: 'grey', colour2: 'yellow', availability: 'unavailable', url_m: 'https://cdn.discordapp.com/attachments/607056812864176128/607990131277955075/20190805_114944.jpg', url_f: 'https://cdn.discordapp.com/attachments/607056812864176128/608783620450287617/ak_1_2_gloves.png' },
{ id: 254, name: 'Pale Shroud', type: 9, rarity: 2, colour: 'white', colour2: 'grey', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604393166820605972/606873415260831755/silent-pale-shroud_1.PNG', url_f: '' },
{ id: 255, name: 'Crusty Innkeeper\'s Clothes', type: 2, rarity: 2, colour: 'green', colour2: 'yellow', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604393417975398538/607516940189040670/20190804_121338.jpg', url_f: '' },
{ id: 256, name: 'Slimy Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 257, name: 'Ebon Talon Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 258, name: 'Ebon Talon Greaves', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 259, name: 'Ebon Talon Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 260, name: 'Fiery Wings', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 261, name: 'Silvered Talon Armor', type: 2, rarity: 2, colour: 'grey', colour2: 'yellow', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/606669444428857354/607150065819189249/grey.silvered_talon_armour.png', url_f: '' },
{ id: 262, name: 'Silvered Talon Greaves', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 263, name: 'Silvered Talon Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 264, name: 'Oroku Uniform', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 265, name: 'Oroku Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 266, name: 'Oroku Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 267, name: 'Oroku Shoulderpads', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 268, name: 'Oroku Mask', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 269, name: 'Cotton Candy', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 270, name: 'Raziel', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 271, name: 'Royal Talon Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 272, name: 'Ornate Golden Shoulderplates', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 273, name: 'Fireproof Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 274, name: 'Diov\'s Soul Splitter', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 275, name: 'Dage\'s Sword', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 276, name: 'Berserker Sword', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 277, name: 'Lamp\'s Lamp', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 278, name: 'Dricken Scaled Armor', type: 2, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 279, name: 'Dricken Armored Boots', type: 6, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 280, name: 'Feathered Gauntlets', type: 5, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 281, name: 'Dricken Trophy', type: 3, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 282, name: 'Dricken Spurred Shoulders', type: 7, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 283, name: 'Plucked Feathers', type: 8, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 284, name: 'Necrohen Hat', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 287, name: 'Dricken Scaled Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 288, name: 'Dricken Eggshells', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 289, name: 'Dricken Leather Feet', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 290, name: 'Crown of Twigs', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 293, name: 'Security Evaluation', type: 2, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 300, name: 'Basic Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 301, name: 'Capestarter', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 303, name: 'More Test Craft', type: 10, rarity: 2, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 304, name: 'Blue Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 305, name: 'Green Cape', type: 8, rarity: 2, colour: 'green', colour2: '', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604393524431159306/607891764115669012/green-cape_2.PNG', url_f: '' },
{ id: 306, name: 'White Cape', type: 8, rarity: 2, colour: 'white', colour2: '', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604393224160935956/607150293377089536/white.white_cape.png', url_f: '' },
{ id: 310, name: 'Used Sword', type: 10, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 311, name: 'Torn Blue Sash', type: 3, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 312, name: 'Mac\'Gyver\'d Gloves', type: 5, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 313, name: 'Dented Iron Helmet', type: 9, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 315, name: 'Guardian General Helm', type: 9, rarity: 2, colour: 'grey', colour2: 'yellow', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/607056691044810768/608859535548874752/Screenshot_136.png', url_f: '' },
{ id: 316, name: '2P Blade', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 317, name: '2P Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 318, name: 'Dark Wings', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 324, name: 'Wolf Handler\'s Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 326, name: 'Tegmina Cloak', type: 8, rarity: 3, colour: 'purple', colour2: 'blue', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604216258942205972/607586544492085255/tegmina-cloak_2.PNG', url_f: '' },
{ id: 327, name: 'Medicine Pouch', type: 3, rarity: 2, colour: 'grey', colour2: 'white', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/607056770443116544/607891429338906628/medicine-pouch_1.PNG', url_f: '' },
{ id: 333, name: 'Wayker\'s Root Staff', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 336, name: 'Acid Worn Blade', type: 10, rarity: undefined, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 337, name: 'Exoblade', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 338, name: 'Chitin Piercer', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 339, name: 'MassivelyOP Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 340, name: 'GameOgre Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 341, name: 'F2P Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 342, name: 'Curse Gaming Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 343, name: 'FreeMMOstation Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 344, name: 'OnRPG MMOhuts Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 345, name: 'MMOs Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 346, name: 'MMOBomb Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 347, name: 'MMOsBr Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 348, name: 'MMORPG Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 349, name: 'Shadowscythe Test Cloak', type: 8, rarity: 2, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 368, name: 'Frogzard Tooth Dagger', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 378, name: 'Powerful Crown', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 381, name: 'Bold Wolf Fur Cape', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 382, name: 'Wolf Leather Mantle', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 383, name: 'Pointy Crown', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 384, name: 'King Sneed\'s Crown', type: 9, rarity: 3, colour: 'brown', colour2: '', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/606696626890997780/606875415025287219/king-sneeds-crown_1.PNG', url_f: '' },
{ id: 385, name: 'Bloody Wolf Fur Cape', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 386, name: 'Bright Wolf Fur Cape', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 389, name: 'Solid Shell Shoulderplates', type: 7, rarity: 3, colour: 'green', colour2: '', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604393482400038913/606873203704332299/spiked-shell-shoulderplates_1.PNG', url_f: '' },
{ id: 390, name: 'Spiked Shell Shoulderplates', type: 7, rarity: 3, colour: 'green', colour2: '', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604393482400038913/606873203704332299/spiked-shell-shoulderplates_1.PNG', url_f: '' },
{ id: 391, name: 'Shiny Shell Shoulderplates', type: 7, rarity: 3, colour: 'green', colour2: '', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604393482400038913/606873203704332299/spiked-shell-shoulderplates_1.PNG', url_f: '' },
